Rank,Occurrences,Lemma,ENGLISH
8859,16241,店員,
8860,16232,現在地,
8861,16230,刈谷,
8862,16229,ひがし,
8863,16223,最悪,
8864,16220,断定,
8865,16220,輝く,
8866,16210,誇り,
8867,16203,長浜,
8868,16203,逸話,
8869,16201,μ,
8870,16200,降下,
8871,16200,インディアナ,
8872,16199,エチオピア,
8873,16197,浮上,
8874,16195,日本航空,
8875,16194,デラックス,
8876,16192,中興,
8877,16185,ベラルーシ,
8878,16184,タイガース,
8879,16179,パレスチナ,
8880,16178,スロベニア,
8881,16173,サンタ,
8882,16170,ターゲット,
8883,16169,弦楽器,
8884,16165,にくく,
8885,16164,ソロモン,
8886,16162,独裁,
8887,16161,古今,
8888,16160,アース,
8889,16150,重点,
8890,16150,切干,
8891,16140,特捜,
8892,16139,退,
8893,16133,上村,
8894,16133,勝敗,
8895,16128,刑法,
8896,16128,歩み,
8897,16124,ぽん,
8898,16122,能登,
8899,16120,仁川,
8900,16118,書物,
8901,16118,志賀,
8902,16114,薄,
8903,16111,一見,
8904,16108,進撃,
8905,16104,杉浦,
8906,16104,グラス,
8907,16101,抜群,
8908,16097,同国,
8909,16097,興信所,
8910,16096,自立,
8911,16095,挿絵,
8912,16090,投球,
8913,16090,エール,
8914,16086,肇,
8915,16079,却下,
8916,16078,ナイフ,
8917,16073,はな,
8918,16073,極東,
8919,16073,緑地,
8920,16072,救命,
8921,16065,知能,
8922,16065,蘇,
8923,16059,アルプス,
8924,16058,同好,
8925,16058,ひら,
8926,16051,名詞,
8927,16044,メモリアル,
8928,16042,遊園,
8929,16041,まぁ,
8930,16040,整数,
8931,16039,スプリント,
8932,16039,日系,
8933,16038,木材,
8934,16034,角田,
8935,16033,安土,
8936,16032,補強,
8937,16026,段落,
8938,16024,次長,
8939,16023,ふた,
8940,16021,同居,
8941,16018,おけ,
8942,16017,某,
8943,16017,討伐,
8944,16016,マドンナ,
8945,16015,公家,
8946,16013,ウマ,
8947,16011,フロンティア,
8948,16010,乗る,
8949,16009,ちゃう,
8950,16008,藩士,
8951,16008,頂けれ,
8952,16008,セザール,
8953,16005,高砂,
8954,16003,公営,
8955,15998,あな,
8956,15997,舞踊,
8957,15996,エンタープライズ,
8958,15994,スクエア,
8959,15994,重用,
8960,15989,細部,
8961,15987,俊彦,
8962,15983,スペクトル,
8963,15982,ジョニー,
8964,15979,応答,
8965,15969,農家,
8966,15969,シフト,
8967,15967,止める,
8968,15964,下書き,
8969,15962,頂点,
8970,15958,トー,
8971,15950,向こう,
8972,15949,竜王,
8973,15949,パナマ,
8974,15949,燃焼,
8975,15949,さんま,
8976,15944,プライベート,
8977,15939,ゴードン,
8978,15936,ハンド,
8979,15935,っ子,
8980,15932,話し合い,
8981,15929,青少年,
8982,15929,野望,
8983,15927,損失,
8984,15926,虐待,
8985,15925,骨折,
8986,15921,仰る,
8987,15920,残,
8988,15917,素数,
8989,15914,名目,
8990,15906,独断,
8991,15903,俊介,
8992,15900,岸田,
8993,15899,闘士,
8994,15898,検察庁,
8995,15896,兼務,
8996,15894,厚木,
8997,15894,浸透,
8998,15892,モノレール,
8999,15890,中尉,
9000,15889,武術,
9001,15884,索,
9002,15882,洋一,
9003,15882,悲しみ,
9004,15881,差異,
9005,15877,悪しからず,
9006,15877,なろ,
9007,15876,平原,
9008,15868,気圧,
9009,15866,実戦,
9010,15864,背後,
9011,15863,整合,
9012,15863,アンダーソン,
9013,15862,巡回,
9014,15862,基幹,
9015,15858,フロア,
9016,15855,総集編,
9017,15855,ラッセル,
9018,15854,短調,
9019,15850,サウジアラビア,
9020,15843,文句,
9021,15843,らし,
9022,15843,腫瘍,
9023,15842,我が,
9024,15842,喜び,
9025,15839,なべ,
9026,15836,哲郎,
9027,15836,努め,
9028,15834,訃報,
9029,15830,先住民,
9030,15829,歌い,
9031,15827,追認,
9032,15826,講習,
9033,15826,伸ばし,
9034,15823,熱海,
9035,15822,売買,
9036,15816,当社,
9037,15811,カ月,
9038,15811,不安定,
9039,15808,中型,
9040,15806,可決,
9041,15803,サンシャイン,
9042,15802,カート,
9043,15802,仮定,
9044,15800,興信録,
9045,15799,適合,
9046,15798,なあ,
9047,15798,タイムズ,
9048,15797,支える,
9049,15795,明子,
9050,15786,生え,
9051,15784,スピン,
9052,15775,再婚,
9053,15771,アリゾナ,
9054,15771,石巻,
9055,15766,チョコレート,
9056,15764,真夏,
9057,15762,間接,
9058,15754,俊一,
9059,15753,トミー,
9060,15749,伊佐,
9061,15748,育ち,
9062,15747,後退,
9063,15745,沙織,
9064,15745,控訴,
9065,15743,滝沢,
9066,15740,北海道旅客鉄道,
9067,15739,立てる,
9068,15737,カ国,
9069,15735,センチ,
9070,15733,原稿,
9071,15731,合金,
9072,15726,微,
9073,15720,モントリオール,
9074,15720,許し,
9075,15716,設ける,
9076,15715,くださる,
9077,15714,サー,
9078,15713,池上,
9079,15706,隠居,
9080,15706,寄与,
9081,15705,故に,
9082,15704,長田,
9083,15704,歩き,
9084,15701,スバル,
9085,15700,亜美,
9086,15698,マキシ,
9087,15698,嬢,
9088,15696,多発,
9089,15694,家名,
9090,15693,由美,
9091,15693,みき,
9092,15693,反撃,
9093,15692,堀川,
9094,15690,達人,
9095,15688,補完,
9096,15687,車輪,
9097,15679,アプリリア,
9098,15678,室蘭,
9099,15677,予言,
9100,15677,桃太郎,
9101,15675,キット,
9102,15675,下ろし,
9103,15673,北原,
9104,15667,マレー,
9105,15664,シベリア,
9106,15663,先進,
9107,15660,純子,
9108,15656,乏しい,
9109,15655,かかり,
9110,15654,小児,
9111,15653,測量,
9112,15653,ヘル,
9113,15650,祈,
9114,15645,抜擢,
9115,15642,生前,
9116,15636,入江,
9117,15632,ストレス,
9118,15631,最高裁,
9119,15623,アゼルバイジャン,
9120,15623,筒井,
9121,15621,脅迫,
9122,15621,おれ,
9123,15621,親戚,
9124,15621,除籍,
9125,15620,元和,
9126,15619,ピエール,
9127,15616,ドラマー,
9128,15613,書き込む,
9129,15613,哺乳類,
9130,15610,双葉社,
9131,15609,秩序,
9132,15601,換算,
9133,15601,訓,
9134,15601,国体,
9135,15601,役所,
9136,15601,さら,
9137,15592,タキ,
9138,15591,ラマ,
9139,15589,日外アソシエーツ,
9140,15588,女子大,
9141,15587,滝川,
9142,15583,市販,
9143,15583,あて,
9144,15581,電流,
9145,15574,異名,
9146,15571,恵比寿,
9147,15567,ベッド,
9148,15565,鎮守,
9149,15565,安心,
9150,15554,岩国,
9151,15553,江口,
9152,15553,タブ,
9153,15543,筑波,
9154,15541,新川,
9155,15538,工夫,
9156,15537,まとも,
9157,15535,進展,
9158,15531,イレブン,
9159,15527,コーポレーション,
9160,15525,地蔵,
9161,15525,首席,
9162,15524,住友,
9163,15523,いたずら,
9164,15520,斬り,
9165,15519,都内,
9166,15516,直子,
9167,15516,理恵,
9168,15515,大平,
9169,15514,メタ,
9170,15513,少尉,
9171,15513,内陸,
9172,15512,中毒,
9173,15508,階層,
9174,15506,校区,
9175,15497,開示,
9176,15496,一斉,
9177,15496,フェザー,
9178,15493,演歌,
9179,15492,函数,
9180,15490,寄,
9181,15489,新城,
9182,15488,強引,
9183,15486,ベンチ,
9184,15486,ユニフォーム,
9185,15486,偉大,
9186,15485,新宮,
9187,15482,交友,
9188,15479,金銭,
9189,15479,レンジ,
9190,15479,姓名,
9191,15477,八幡宮,
9192,15476,フー,
9193,15475,発車,
9194,15472,簡潔,
9195,15471,社会民主党,
9196,15469,廟,
9197,15468,宛,
9198,15466,倒産,
9199,15465,野中,
9200,15464,高める,
9201,15463,つば,
9202,15463,はつ,
9203,15460,愛子,
9204,15458,硫黄,
9205,15457,九州大学,
9206,15456,尹,
9207,15450,オペレーティングシステム,
9208,15447,瓦,
9209,15443,宇部,
9210,15442,振,
9211,15439,演算,
9212,15439,高槻,
9213,15437,見学,
9214,15435,志願,
9215,15429,鳥羽,
9216,15428,揺れ,
9217,15428,倭,
9218,15427,シールド,
9219,15421,国歌,
9220,15417,晴れ,
9221,15417,ジミー,
9222,15412,年数,
9223,15412,湖南,
9224,15411,標,
9225,15405,青梅,
9226,15405,長島,
9227,15401,使者,
9228,15401,支給,
9229,15393,補償,
9230,15389,ひかる,
9231,15385,水原,
9232,15384,文政,
9233,15383,欠ける,
9234,15378,財務省,
9235,15374,軽井沢,
9236,15372,レシピ,
9237,15369,シンプル,
9238,15365,桑名,
9239,15361,勝者,
9240,15360,完璧,
9241,15359,指標,
9242,15359,軽減,
9243,15358,かす,
9244,15348,書道,
9245,15346,正明,
9246,15345,体内,
9247,15345,赤穂,
9248,15343,取り組ん,
9249,15338,逃走,
9250,15334,同窓会,
9251,15326,ネス,
9252,15326,飛び,
9253,15323,ケリー,
9254,15321,城山,
9255,15317,覆わ,
9256,15315,王様,
9257,15314,船体,
9258,15313,ドナルド,
9259,15311,川西,
9260,15306,土壌,
9261,15302,伊那,
9262,15300,面し,
9263,15299,里見,
9264,15296,よかっ,
9265,15288,増設,
9266,15286,閉じ,
9267,15286,農場,
9268,15285,暮らす,
9269,15283,癖,
9270,15280,語句,
9271,15277,麓,
9272,15277,ミシシッピ,
9273,15270,ヨーク,
9274,15270,付随,
9275,15267,チェロ,
9276,15267,いらっしゃい,
9277,15266,最長,
9278,15261,リック,
9279,15261,苦労,
9280,15259,公職,
9281,15259,褐色,
9282,15258,繋がっ,
9283,15257,土器,
9284,15252,リサーチ,
9285,15251,ナイ,
9286,15245,ソニック,
9287,15243,辞,
9288,15240,老朽,
9289,15237,集約,
9290,15236,鉄道ピクトリアル,
9291,15236,パラメータ,
9292,15234,殺す,
9293,15233,賃金,
9294,15231,器具,
9295,15229,セミナー,
9296,15228,借金,
9297,15226,トレーナー,
9298,15225,処女,
9299,15223,館長,
9300,15223,値する,
9301,15223,古田,
9302,15215,新党,
9303,15212,ケア,
9304,15208,西ドイツ,
9305,15205,中国共産党,
9306,15204,斜,
9307,15201,博文,
9308,15195,債権,
9309,15194,右足,
9310,15191,辺境,
9311,15186,フィルター,
9312,15179,一門,
9313,15176,バブル,
9314,15176,ジャマイカ,
9315,15170,ネオ,
9316,15170,ミリオン,
9317,15166,アルバニア,
9318,15165,国政,
9319,15164,本庄,
9320,15162,直ちに,
9321,15160,宮内,
9322,15159,扇,
9323,15153,アピール,
9324,15153,あげる,
9325,15151,愛情,
9326,15151,合致,
9327,15150,ホークス,
9328,15149,年別,
9329,15149,デルタ,
9330,15149,魔力,
9331,15148,有名人,
9332,15145,明白,
9333,15141,近畿日本鉄道,
9334,15137,中央公論,
9335,15133,生田,
9336,15128,戻さ,
9337,15126,追う,
9338,15126,比べる,
9339,15123,有罪,
9340,15121,国分寺,
9341,15120,泥,
9342,15120,キネマ旬報,
9343,15119,じゅう,
9344,15115,ミル,
9345,15113,県警,
9346,15102,受託,
9347,15102,序,
9348,15102,ダイジェスト,
9349,15094,粉,
9350,15093,総括,
9351,15088,ホット,
9352,15085,事変,
9353,15083,陣営,
9354,15079,寅,
9355,15079,時々,
9356,15076,メルボルン,
9357,15074,胴体,
9358,15074,マイナス,
9359,15068,マクドナルド,
9360,15060,早朝,
9361,15058,壱,
9362,15054,カイ,
9363,15054,まさに,
9364,15053,ふしぎ,
9365,15049,商事,
9366,15046,賭け,
9367,15044,なるべく,
9368,15038,まるで,
9369,15034,哲哉,
9370,15032,難しく,
9371,15031,吉原,
9372,15031,書士,
9373,15030,緒方,
9374,15029,乗組,
9375,15028,大夫,
9376,15025,撃沈,
9377,15023,新生,
9378,15023,目立つ,
9379,15022,明かさ,
9380,15018,悪意,
9381,15017,摂取,
9382,15015,チン,
9383,15014,道徳,
9384,15005,美咲,
9385,15002,最低限,
9386,15002,ペース,
9387,14998,アキ,
9388,14995,みよ,
9389,14993,広大,
9390,14984,マクラーレン,
9391,14979,停,
9392,14979,移設,
9393,14978,不祥事,
9394,14976,民放,
9395,14972,麻薬,
9396,14971,向い,
9397,14970,会派,
9398,14970,渡邉,
9399,14968,コスモス,
9400,14968,甘い,
9401,14965,面白い,
9402,14965,遡,
9403,14965,ライオンズ,
9404,14965,杉田,
9405,14965,清張,
9406,14963,んで,
9407,14963,あに,
9408,14959,最上,
9409,14953,セルフ,
9410,14948,日本経済新聞社,
9411,14944,イエロー,
9412,14941,ダート,
9413,14940,領地,
9414,14939,ドレス,
9415,14939,区役所,
9416,14938,用水,
9417,14938,英樹,
9418,14936,娯楽,
9419,14933,がる,
9420,14931,生み出し,
9421,14924,哲夫,
9422,14922,柏原,
9423,14921,転落,
9424,14919,教官,
9425,14912,島原,
9426,14908,掛,
9427,14907,刺,
9428,14900,停車駅,
9429,14893,勢い,
9430,14890,リアルタイム,
9431,14888,エージェント,
9432,14888,密,
9433,14887,バッテリー,
9434,14884,のぶ,
9435,14882,願っ,
9436,14882,頂ける,
9437,14882,デバイス,
9438,14881,鵬,
9439,14880,町制,
9440,14878,だし,
9441,14875,親交,
9442,14870,シャトル,
9443,14868,霊場,
9444,14867,興業,
9445,14865,電磁,
9446,14862,ひろみ,
9447,14861,解明,
9448,14859,種子,
9449,14858,補充,
9450,14851,山号,
9451,14851,未明,
9452,14844,亀田,
9453,14841,犯行,
9454,14836,行か,
9455,14836,とうき,
9456,14836,随筆,
9457,14835,担任,
9458,14832,社内,
9459,14829,植田,
9460,14829,マーシャル,
9461,14820,江原,
9462,14820,直接的,
9463,14818,架,
9464,14815,ちの,
9465,14813,うみ,
9466,14813,センサー,
9467,14811,ケルン,
9468,14808,全文,
9469,14808,ブッシュ,
9470,14807,サヨナラ,
9471,14805,長州,
9472,14804,匠,
9473,14803,大泉,
9474,14801,特色,
9475,14800,飾り,
9476,14799,青色,
9477,14796,杖,
9478,14795,後世,
9479,14795,アムステルダム,
9480,14794,ワルシャワ,
9481,14793,ランナー,
9482,14793,追わ,
9483,14789,シェイクスピア,
9484,14788,留まっ,
9485,14786,彼方,
9486,14783,おる,
9487,14777,ひよ,
9488,14775,帰る,
9489,14775,シチリア,
9490,14773,灘,
9491,14773,嫌,
9492,14772,故意,
9493,14771,加わる,
9494,14770,キャロル,
9495,14765,奪っ,
9496,14762,高瀬,
9497,14759,ハンドル,
9498,14759,細,
9499,14758,カーブ,
9500,14758,いかなる,
9501,14755,養護,
9502,14754,除,
9503,14744,退学,
9504,14743,理科,
9505,14740,レオン,
9506,14739,醸造,
9507,14736,新庄,
9508,14735,環境省,
9509,14735,ナトリウム,
9510,14734,セールス,
9511,14734,復,
9512,14734,虞,
9513,14731,遠い,
9514,14730,コナミ,
9515,14729,神楽,
9516,14728,讃岐,
9517,14728,偉,
9518,14728,一夫,
9519,14725,メモリー,
9520,14719,翠,
9521,14717,赤字,
9522,14714,ライフル,
9523,14714,見かけ,
9524,14714,見つける,
9525,14711,譲,
9526,14709,こし,
9527,14705,亜紀,
9528,14700,放課後,
9529,14699,問う,
9530,14695,陶,
9531,14691,藤村,
9532,14690,多大,
9533,14687,隅,
9534,14681,欠点,
9535,14681,知り合い,
9536,14679,招集,
9537,14678,ミネソタ,
9538,14677,網羅,
9539,14675,過ぎる,
9540,14675,青島,
9541,14675,貢,
9542,14670,調布,
9543,14669,撮り,
9544,14663,水木,
9545,14649,論じ,
9546,14648,受け取っ,
9547,14645,見つかり,
9548,14644,灰色,
9549,14643,アルゴリズム,
9550,14643,本国,
9551,14642,次期,
9552,14640,帰り,
9553,14638,寄贈,
9554,14635,テナント,
9555,14635,契機,
9556,14635,察,
9557,14632,カクテル,
9558,14629,紙幣,
9559,14627,双葉,
9560,14626,円盤,
9561,14625,まこと,
9562,14625,複線,
9563,14623,暇人,
9564,14617,情報処理,
9565,14617,遥か,
9566,14616,門司,
9567,14607,水田,
9568,14605,グルジア,
9569,14602,全高,
9570,14600,吉井,
9571,14598,クリスチャン,
9572,14597,堀田,
9573,14595,出張,
9574,14591,愛好,
9575,14588,司祭,
9576,14587,船長,
9577,14587,バンタム,
9578,14586,三河,
9579,14586,亀井,
9580,14584,光線,
9581,14575,マスコット,
9582,14572,法制,
9583,14572,スケール,
9584,14570,有明,
9585,14568,調節,
9586,14568,小平,
9587,14568,苫小牧,
9588,14566,たまたま,
9589,14565,ホビー,
9590,14563,ゆず,
9591,14562,リンゴ,
9592,14557,進路,
9593,14554,集結,
9594,14553,鳴,
9595,14552,お話,
9596,14551,勘,
9597,14550,磯,
9598,14550,通商,
9599,14548,豪雨,
9600,14548,びく,
9601,14546,ウェア,
9602,14544,難易,
9603,14543,怠惰,
9604,14541,右手,
9605,14540,部会,
9606,14540,ロビンソン,
9607,14537,ナイジェリア,
9608,14536,オンタリオ,
9609,14534,代役,
9610,14533,中尾,
9611,14531,ソード,
9612,14528,大連,
9613,14528,間もなく,
9614,14527,教える,
9615,14526,をめぐって,
9616,14525,シアトル,
9617,14523,ラジ,
9618,14519,同局,
9619,14517,名古屋大学,
9620,14517,幼馴染,
9621,14514,セイ,
9622,14512,カウンター,
9623,14511,持株,
9624,14510,えと,
9625,14509,教科,
9626,14504,奪還,
9627,14503,ときめき,
9628,14501,アレン,
9629,14500,浄,
9630,14499,ブロードウェイ,
9631,14496,退官,
9632,14494,仮称,
9633,14494,踏切,
9634,14492,クーパー,
9635,14489,射殺,
9636,14489,松阪,
9637,14482,給,
9638,14480,兎,
9639,14478,巡っ,
9640,14476,づけ,
9641,14467,だれ,
9642,14467,ジェフ,
9643,14465,園田,
9644,14464,水源,
9645,14460,理学部,
9646,14460,繰り広げ,
9647,14460,誠一,
9648,14459,整形,
9649,14454,海防,
9650,14450,捕,
9651,14450,ルクセンブルク,
9652,14446,幽,
9653,14444,渡邊,
9654,14442,千尋,
9655,14440,水着,
9656,14436,ヤクザ,
9657,14436,プラスチック,
9658,14433,傍ら,
9659,14428,ボケ,
9660,14427,屋上,
9661,14426,添え,
9662,14426,増やし,
9663,14424,常磐,
9664,14424,民謡,
9665,14422,編さん,
9666,14416,督,
9667,14415,造ら,
9668,14412,内海,
9669,14411,宮下,
9670,14411,さとう,
9671,14411,りく,
9672,14410,凱旋,
9673,14408,服装,
9674,14408,アルジェリア,
9675,14407,量的,
9676,14406,戴冠,
9677,14405,誓い,
9678,14405,起きる,
9679,14401,創始,
9680,14399,森川,
9681,14396,在来,
9682,14388,奄美,
9683,14388,会っ,
9684,14387,クローバー,
9685,14383,ヘリ,
9686,14381,傑,
9687,14374,消さ,
9688,14373,達郎,
9689,14367,和平,
9690,14364,天狗,
9691,14361,キエフ,
9692,14360,周回,
9693,14360,フルート,
9694,14357,模倣,
9695,14354,真一,
9696,14354,榊原,
9697,14351,最速,
9698,14351,モーツァルト,
9699,14346,おっしゃっ,
9700,14344,多目的,
9701,14341,年末,
9702,14339,天平,
9703,14337,プロフェッショナル,
9704,14329,晩,
9705,14327,限っ,
9706,14325,決まる,
9707,14324,ウルフ,
9708,14322,物流,
9709,14318,蒙,
9710,14315,大国,
9711,14314,占い,
9712,14309,主婦,
9713,14308,風間,
9714,14307,産地,
9715,14305,エリート,
9716,14302,太一,
9717,14302,魔物,
9718,14302,明日香,
9719,14301,柏木,
9720,14299,弁当,
9721,14298,係数,
9722,14296,党員,
9723,14296,渉,
9724,14295,静か,
9725,14295,無意味,
9726,14290,ウズベキスタン,
9727,14290,ぶる,
9728,14290,写本,
9729,14289,◎,
9730,14289,主として,
9731,14285,レバノン,
9732,14275,ラインナップ,
9733,14271,移さ,
9734,14266,呼び出し,
9735,14261,開戦,
9736,14260,開山,
9737,14260,オレ,
9738,14258,語尾,
9739,14258,九州旅客鉄道,
9740,14255,赴任,
9741,14252,正樹,
9742,14250,安部,
9743,14249,ハドソン,
9744,14248,抱く,
9745,14246,組み込ま,
9746,14241,写,
9747,14241,まどか,
9748,14239,前川,
9749,14237,こだわり,
9750,14235,原宿,
9751,14233,小中学校,
9752,14229,自伝,
9753,14228,ヘッドコーチ,
9754,14227,異例,
9755,14224,最年少,
9756,14219,公布,
9757,14218,活かし,
9758,14218,ブダペスト,
9759,14217,オセアニア,
9760,14217,キーワード,
9761,14216,ストア,
9762,14214,集まり,
9763,14212,時差,
9764,14211,村井,
9765,14210,良好,
9766,14210,今週,
9767,14208,ショウ,
9768,14206,先祖,
9769,14202,ファーム,
9770,14200,総統,
9771,14199,対称,
9772,14190,還元,
9773,14190,レスラー,
9774,14186,引き上げ,
9775,14186,秀雄,
